File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
194460aa-76ef-4b2c-b7f6-6dbac62a84be	55030097-d293-41e0-a554-38f40282b6dc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0RM	TCGA-B6-A0RM-01A	Primary Tumor
4fda5b25-c7e3-4123-bc85-464932ad4c5d	fe07bbb2-6d46-44b4-8363-1e1b8d648660.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0X7	TCGA-B6-A0X7-01A	Primary Tumor
530c16a4-d447-4b7a-9757-51a3f83a5671	4d186011-bf83-49da-85b9-a42337fa1a23.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A1JF	TCGA-D8-A1JF-01A	Primary Tumor
d061c573-8d7d-4232-8910-5892c5775f3c	8eb08ef8-aaf4-4a18-b9f0-78540f02a8b7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-GM-A2DF	TCGA-GM-A2DF-01A	Primary Tumor
c5bab183-ecef-499d-b9da-551bbc6dfb4d	22c16f46-950f-4389-bb16-b5cec4d8b94e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0T5	TCGA-A2-A0T5-01A	Primary Tumor
e1f19c60-b9ca-4345-a8dc-a92572ccd4c9	94bedc10-62c2-4bd2-bad9-0ec08c9bf5e9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1RF	TCGA-E9-A1RF-01A	Primary Tumor
3efc6def-8344-46c9-b8d8-ae4207c452a4	88522aae-be2d-4899-b32a-c35a39c25b89.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AO-A12F	TCGA-AO-A12F-01A	Primary Tumor
51af2659-2a7a-4af1-a130-abf1f605aadb	528dfb33-8225-469d-bd57-d1c5ec8991bb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-S3-A6ZG	TCGA-S3-A6ZG-01A	Primary Tumor
2464bd79-e2f3-4e84-90b6-7cc5fa2e6722	8a987f43-454e-4b94-a2ec-6079c58eb99b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0B8	TCGA-BH-A0B8-11A	Solid Tissue Normal
d0efdbf4-8fe0-4c50-b1c2-2e268509e0c5	1f26c527-17d1-4b5a-92ac-057f2411d67f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0X5	TCGA-B6-A0X5-01A	Primary Tumor
a12dc290-c095-4038-ad01-1af24dc5e965	0d6bb28b-f5d1-4847-9aa9-bd58af1a7198.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A209	TCGA-BH-A209-01A	Primary Tumor
bf77d5eb-2954-48c7-980c-6a93c7515fa6	ee6beadb-79ab-4f2f-87cc-bba566e6bc24.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-WT-AB44	TCGA-WT-AB44-01A	Primary Tumor
ea835994-cb2b-440b-bcb0-91004b33760b	3ab0577a-0d95-4f3b-9ec8-850820c5ecb3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A18K	TCGA-BH-A18K-01A	Primary Tumor
b2726fd0-2939-49cf-a398-d31acd42b53a	77c7bf1b-e986-4e9c-832d-a64e063c54ff.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0B1	TCGA-BH-A0B1-01A	Primary Tumor
6cfb84b9-6b50-4a83-9981-2b946acaa68c	80972822-9505-4450-8648-220cfda9f695.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A2LJ	TCGA-AR-A2LJ-01A	Primary Tumor
756be143-b37b-48ad-a36b-52af43133e73	bc4753f9-5ca7-4bc8-b25a-622e1a4cdf5d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A0U2	TCGA-AR-A0U2-01A	Primary Tumor
4b2514c4-a799-4df3-960b-67fb0b28a68c	3ec39b79-fd84-4006-b513-ea78ba8ba16c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A7-A3J0	TCGA-A7-A3J0-01A	Primary Tumor
7c4aeee1-c362-46fb-b3d6-15812f26cd04	15f84276-f2b1-42fe-af09-229a77b9ba1a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-GM-A3NW	TCGA-GM-A3NW-01A	Primary Tumor
990f24a9-c842-427c-8285-e8d52f91cf94	6515c0f7-2334-4bad-bde7-b562f5f67148.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A12P	TCGA-C8-A12P-01A	Primary Tumor
7fe80e4a-fe5b-4045-8dea-6f889ef28a75	4eecfe47-e618-4f17-8a74-a91ebd259c88.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AN-A041	TCGA-AN-A041-01A	Primary Tumor
4d2548ea-6485-46e5-8729-741bb986afec	fa3d5856-e25b-4d4e-94ac-f524dc8a4cf5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A12Q	TCGA-C8-A12Q-01A	Primary Tumor
1550556d-0ad8-4903-923e-e8c5499beb74	c7944a7a-c074-43fd-b736-8414bc86467c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A1L6	TCGA-E2-A1L6-01A	Primary Tumor
c7656803-6194-447b-a462-a7fb78ed0eb2	5018e9b3-06a9-47f9-b6c9-73d6dbaf188c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0HI	TCGA-BH-A0HI-01A	Primary Tumor
02415e27-7abc-4e58-b7aa-ea7c92fda8e9	ffd7b10e-8c0c-4aeb-81a0-b060108d57fa.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A14U	TCGA-E2-A14U-01A	Primary Tumor
2260deae-7b78-4a7b-8ee4-5068cb91fc7c	9d92a96c-a177-469d-b306-5f53aa2fa634.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A3X8	TCGA-E9-A3X8-01A	Primary Tumor
a892dc87-e874-4bd4-911f-7db4bb0c52c5	baa3cdc1-1ee8-4aab-80f9-dafa35cc5fbf.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A1HF	TCGA-C8-A1HF-01A	Primary Tumor
ef8a3804-1950-4dfe-abb0-6c1efbf2adb0	2d71fd22-4dd1-4954-87cf-a7c5879b8bec.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0DO	TCGA-BH-A0DO-01B	Primary Tumor
86a7c439-1841-44a5-bfa5-ea16084b7543	f2351cac-aee0-4de6-80eb-d5b886ff6ea0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A0AD	TCGA-A8-A0AD-01A	Primary Tumor
1d4fd1cb-6538-4325-bddc-2ced7f437f13	4ba6c212-ef90-4ab3-b551-35c05cb6df90.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A275	TCGA-C8-A275-01A	Primary Tumor
52bc3c80-4956-4dd4-9cd3-88ad71162e57	11f80365-b1a5-401d-840b-18e08c5052ba.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A15A	TCGA-E2-A15A-01A	Primary Tumor
82983215-9c24-43ab-abd3-466a8fd582eb	48436ca7-2b7f-4615-9c88-8ede9398d11a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0IE	TCGA-B6-A0IE-01A	Primary Tumor
57bba7f0-872b-44b6-afae-5cefcd98cdda	9075b4ab-16ef-4cdd-bfe5-855d18b15e11.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1EO	TCGA-BH-A1EO-11A	Solid Tissue Normal
37bcb8e9-3044-44dd-afd3-ceaa779998c8	e733093b-8a60-46d7-9ddd-ec8a82206126.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0EO	TCGA-A2-A0EO-01A	Primary Tumor
ac121172-d49f-4287-b4ad-acbb234ca148	d8a963cd-8c5d-4b31-86bc-ecaf7e74b456.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1F8	TCGA-BH-A1F8-11B	Solid Tissue Normal
a30c430c-ec33-448d-81ba-1b96e5f892e1	a5be0ae4-accd-4fa5-84b7-fa8377054755.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0IQ	TCGA-B6-A0IQ-01A	Primary Tumor
a7b96f11-4bfe-4bc0-ac98-bf6ab9a87042	0632152a-63d4-422f-a105-de29b83e3523.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A09Z	TCGA-A8-A09Z-01A	Primary Tumor
059cbc4b-91ff-4dc6-8509-8f073ba1919b	f9365670-8213-4263-80aa-1718e6d05dc8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A0A2	TCGA-A8-A0A2-01A	Primary Tumor
039b874d-43f2-48b5-b3cc-e5a708af83f2	4aa06322-99a1-49e8-ad18-c92cb676da51.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0RV	TCGA-B6-A0RV-01A	Primary Tumor
c90ef576-a858-4e7b-aa74-0b46e72b9b63	0d82c41a-3bc8-4c71-a97d-90217b1af358.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-OL-A66I	TCGA-OL-A66I-01A	Primary Tumor
a40b3279-5f28-4d2f-8978-222f99955f9c	445b096b-502f-4e88-9338-4ad309a14425.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A5QQ	TCGA-AR-A5QQ-01A	Primary Tumor
73b906ab-d779-4365-a298-3194f1541e83	258d40ba-4e39-4789-b997-cc4e828dda85.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-LL-A440	TCGA-LL-A440-01A	Primary Tumor
362b6b82-8fa3-44d8-9881-7010559425b5	7d229eb4-cdbd-4578-9e54-c7cbd7ef1378.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A274	TCGA-C8-A274-01A	Primary Tumor
837edc9c-0d20-4889-a9cd-a54ed6b68d13	c0055307-e827-4621-82ff-9702ae53df10.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A2QJ	TCGA-AC-A2QJ-01A	Primary Tumor
320f63d3-58db-401e-a282-1efb7733252c	a32c6a56-997e-46b6-8da9-fcfe24aafc08.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A2JS	TCGA-E9-A2JS-01A	Primary Tumor
92cdd867-a142-4465-8e91-72d34bcfd269	b5086d62-fa3b-41ad-b0dc-e7c45b726bf7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1EW	TCGA-BH-A1EW-01A	Primary Tumor
2879fd0d-7930-4e35-bd50-8ef96fd0991b	62299b4e-203a-4f74-a2d9-94e0617acfb8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0B3	TCGA-BH-A0B3-01A	Primary Tumor
ad8e6a02-4483-4049-ae7e-3a8a58868d27	0ca5cc29-f48e-4533-a732-877e7bd2e73a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-3C-AALI	TCGA-3C-AALI-01A	Primary Tumor
44f6f73c-9549-4a48-82b9-1b409e8907e1	17466fb1-5b0f-4872-a7fb-448a1057a32e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A201	TCGA-BH-A201-01A	Primary Tumor
88d5dcec-41d3-4cac-807c-7bfb0e573884	6e1f1d9f-85b3-4ed0-87f0-94aa404e1ca6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A3XU	TCGA-A2-A3XU-01A	Primary Tumor
1b4eb6c4-6adf-4ad1-aa7d-dfd9410f9b29	8b3049b8-2b0e-41a4-b4d9-d904792fcc56.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A24V	TCGA-AR-A24V-01A	Primary Tumor
0fa0e23e-8706-4f76-971a-c6d4043770d1	d3c28191-633f-4e3b-b22d-d5cd4d8686fa.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AO-A12D	TCGA-AO-A12D-01A	Primary Tumor
2a5c1026-b019-4041-84fc-053527859b7f	4870a03e-aa72-4058-b347-5cb2861fa3a3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A1AH	TCGA-AR-A1AH-01A	Primary Tumor
22fc7e26-42a3-4bb3-a0f0-27d07522147d	f5e4c398-d9db-4cd0-bd12-3751a624d377.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-EW-A1P3	TCGA-EW-A1P3-01A	Primary Tumor
ddc7dc48-36c8-40fa-9a2b-469ecadf6023	e8816445-8476-4bdd-8f13-bb7f6d755b93.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A0A7	TCGA-A8-A0A7-01A	Primary Tumor
1f70f110-42bf-4e2e-a478-38f93558bb6e	938f73df-ebb5-4905-926d-e609a601d9b5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A08I	TCGA-A8-A08I-01A	Primary Tumor
e7433fed-a06f-40d1-b967-6874c45b791e	e7132b1c-b839-46ac-80ab-989ceeb3c157.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A24W	TCGA-AR-A24W-01A	Primary Tumor
ba8364a2-c4e3-4d07-b5f0-8ac55de072f1	9b13b9bb-b184-42ed-80dd-2d9b90da17ba.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-OL-A6VO	TCGA-OL-A6VO-01A	Primary Tumor
4d908713-816b-4dbf-886e-1c6a9efe5b4a	9f9209c4-5e84-4efa-9fcc-60766c36e082.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-OL-A5D6	TCGA-OL-A5D6-01A	Primary Tumor
b2d633c2-e2c8-4bfa-bf93-361dca99bc91	e7c738b7-08e2-4616-abcb-173382854dbc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A1-A0SO	TCGA-A1-A0SO-01A	Primary Tumor
0039181f-544b-4ee6-8d6b-ea9daf1adfe0	d229a59b-4f6c-4714-8dd5-1c714a764b22.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A3M7	TCGA-C8-A3M7-01A	Primary Tumor
9ed58537-a85e-495b-a1db-4334c85f67a3	9e5fc005-e1de-4b0f-ac72-085dbc6d1189.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1R4	TCGA-E9-A1R4-01A	Primary Tumor
80716644-0387-4ac5-92d7-4d09cd928d0e	e4b48aa4-4fc3-48b6-9f65-01e99fc85608.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A15R	TCGA-E2-A15R-01A	Primary Tumor
6465c674-fde0-4e31-b925-b147bc7caa1d	b71a52ae-68fb-47c3-89da-24a42e947a8c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0CK	TCGA-A2-A0CK-01A	Primary Tumor
026da6b4-3e50-4ddd-ac33-aa526e844813	29aca450-15a5-4d45-bade-ecce8e5a0e8f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0RX	TCGA-BH-A0RX-01A	Primary Tumor
f411bee1-b2d5-4289-be30-fad7ea3b0240	53a59278-dd3f-4678-bbee-a7c9aacff1a5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AN-A0FD	TCGA-AN-A0FD-01A	Primary Tumor
b10e8b6e-325f-4701-81ae-64a5e4eb7ce9	c71da743-de94-46d0-9ec0-fed1574845b9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7149	TCGA-78-7149-01A	Primary Tumor
d9b165ae-28a1-4801-b933-e1fe7b32555a	bfcc0178-87a0-481d-b694-eb429fdfbaf4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-4626	TCGA-38-4626-11A	Solid Tissue Normal
a74e9c1a-6641-44f1-b9f0-07110123facc	f0e294df-f0be-48bc-90ab-ea05a387a0cb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-7660	TCGA-44-7660-01A	Primary Tumor
1e29567e-1a7b-44fe-aa3c-5861daa78e53	a12ff0ad-8580-4cec-9e63-1175335f0316.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-53-7626	TCGA-53-7626-01A	Primary Tumor
79b293b2-1e88-4e63-bbd9-70c9ec743c82	a571b078-2572-4b5a-b9be-52ad05085e1c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-8119	TCGA-44-8119-01A	Primary Tumor
d14611f9-f7ea-49d5-90be-03241ba2671b	b08b8095-f54b-4649-ae13-cfdac7c7c5f2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2656	TCGA-44-2656-01A	Primary Tumor
e0d1d4ad-3600-4f87-a94d-0c39b51e426b	04c8f4a3-77c8-4085-ae46-ae66ab486c08.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7153	TCGA-78-7153-01A	Primary Tumor
90d9e2d2-21c3-43a4-98ea-13719189aac7	64d2208f-1ad7-4209-8744-9eee55186fe3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6987	TCGA-55-6987-01A	Primary Tumor
437a68aa-0ee0-43b6-8150-8a17f97fdc84	d5fd50e4-2068-4cfc-9b04-3976f9fd7940.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7539	TCGA-78-7539-01A	Primary Tumor
52050aa0-cd84-46ff-87d1-df2bb734c5fc	0707ddc2-77f7-41e2-ad4c-783673d0ecbe.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-83-5908	TCGA-83-5908-01A	Primary Tumor
68ce71ea-2817-49bf-b49b-df99f805e013	dbebc784-425a-4946-b5e1-cb43c349c398.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-95-7567	TCGA-95-7567-01A	Primary Tumor
a2eb875b-ec01-48fc-8995-838abb4dcbdc	ecc62f3c-7ddb-425d-9c68-e3ce3f5872f0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7574	TCGA-55-7574-01A	Primary Tumor
760f7057-56f2-452a-9239-79821a08427b	26f78840-eb78-436e-aa49-0ffce733f70c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-7667	TCGA-44-7667-01A	Primary Tumor
0d2fe5ba-b4a4-41ea-9e75-2373dd97abf5	485f059b-e143-40b6-b4d2-96bb7497558f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-6205	TCGA-75-6205-01A	Primary Tumor
4f560c54-6b97-463d-a74a-ab5f257e6ac1	19f441a5-6db0-4ea3-8241-728b5e3fb86a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-8254	TCGA-69-8254-01A	Primary Tumor
2f572436-465e-4c18-8535-526ccc38f989	cc54e123-c06a-48a8-b864-7497ecb37c0b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A47G	TCGA-44-A47G-01A	Primary Tumor
418aed95-d68d-446d-96dc-4507f3019476	97cabc84-779b-4a98-9518-93ba4523db4a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2668	TCGA-44-2668-01A	Primary Tumor
2c229251-a725-47e3-9d11-31a99d46ac58	b13f356a-71cb-41d0-a53d-51553db8987f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6775	TCGA-44-6775-01C	Primary Tumor
3d22fd31-00a7-46aa-9e2a-c167fa22fb42	20870a8f-9d0a-41a0-90b6-f0f51a03e3e5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7163	TCGA-78-7163-01A	Primary Tumor
43f10fc5-77c1-444c-991f-884b3984470b	01fc4b6a-e68d-4a6f-b472-75d1620f4172.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-A4BC	TCGA-91-A4BC-01A	Primary Tumor
ba171782-75f9-4f70-90aa-f84ad264d6f7	0d7f880c-c4c5-4335-b49e-5f321f841840.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-5899	TCGA-55-5899-01A	Primary Tumor
86a3fe0d-5591-421e-973b-7adfaeda46a7	f229fcea-9313-4f4b-a8a9-c549c1486887.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-J2-A4AD	TCGA-J2-A4AD-01A	Primary Tumor
9da492ae-0941-4501-b2fa-afaae5fe970d	0392d81c-c15f-45aa-b6d7-ab85823a92a2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-7974	TCGA-69-7974-01A	Primary Tumor
6a9a8e6e-2ead-488a-951e-ddcba4e9f761	378bba31-bcf1-49a1-b1ff-e14278f7054c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-7980	TCGA-69-7980-01A	Primary Tumor
c96fe3c6-5f1d-4aa9-a177-7317093c3614	96dcdf87-8eff-4edb-b99b-0854e5d66832.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6148	TCGA-44-6148-11A	Solid Tissue Normal
156acd96-fb20-4083-ace0-db465133670c	d011c9fc-3598-4f0b-b059-85d63de31a9f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4417	TCGA-05-4417-01A	Primary Tumor
83fb4152-1b95-4f32-8b1f-64cb3319061d	01667231-844e-4f98-905c-c0ecafee35b5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-5122	TCGA-75-5122-01A	Primary Tumor
2c1dbf50-b807-4c46-97a0-42b94bb281cc	c997087f-4415-4d46-a3f5-e5129d645e3a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-5425	TCGA-05-5425-01A	Primary Tumor
0a299310-bd1c-4393-9b3f-4e397c8d90ac	dc724482-dc82-41e0-9f01-3451e5be2ae8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6146	TCGA-44-6146-01A	Primary Tumor
6647d6bb-014d-4383-81ea-ee8612904f23	be006f64-936c-416c-9e49-c7a861e55522.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-67-3770	TCGA-67-3770-01A	Primary Tumor
66528e09-85dc-4a89-9409-e406540ab894	f442826c-7516-45f7-bbfc-968cd4ce51b3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4T4	TCGA-MP-A4T4-01A	Primary Tumor
8a644a5e-8288-4084-8cd0-96a979ee111c	97fbdeeb-5066-44c3-93ad-b05917236933.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4403	TCGA-05-4403-01A	Primary Tumor
a5c2aeb8-f6dc-4728-8520-be5f96912ffb	b92498c2-6e54-4fd0-b752-18932e915381.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-5645	TCGA-44-5645-11A	Solid Tissue Normal
1bf00af7-4c8c-41f7-a3b8-5fd64e10cec7	c27a0a56-cde3-4e53-b02d-8a2ca66b5d1d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-7938	TCGA-97-7938-01A	Primary Tumor
247fb62a-ffb3-40ee-804f-b677ae6024ea	f98edf9e-796d-4eb5-b86a-8d41748279b8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-A46P	TCGA-62-A46P-01A	Primary Tumor
ecc8ee96-fe55-4cb4-a89e-11d83d24a3ae	9dd22540-6908-447a-bc26-2da5522f68b6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-NJ-A4YF	TCGA-NJ-A4YF-01A	Primary Tumor
568e743d-6a96-48bc-84f5-cc6f23289f46	2c9d9875-4237-410c-afc2-15d06a034d20.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5055	TCGA-50-5055-01A	Primary Tumor
366622aa-9858-4775-a242-fd1109945d87	cecac722-4fe4-45e5-85e9-a4ce24c567b2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2668	TCGA-44-2668-11A	Solid Tissue Normal
3ef7a112-d7ff-4a25-bcbd-e4b1e014fe7f	0d6ef3a0-0ac4-4898-a438-34bbbfde6341.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6776	TCGA-44-6776-01A	Primary Tumor
b2a6f196-c15c-4aa1-b3ad-e5a4d47fc4a3	29c5dc54-3809-4dc0-b2a1-410c4fd8acf8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-8399	TCGA-62-8399-01A	Primary Tumor
